,test_name,model_arch,transforms,normalized,weight_decay,split_nummax_error,min_error,avg_error,train_df,max_error,split_num
351,resnet50_0.01_Stock_False,resnet50,stock,norm,0.01,,0.473684,0.6390978571428573,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.018763    0.931995    0.526316   NaN
1      1    0.919796    0.966176    0.473684   NaN
2      2    0.795614    0.873863    0.473684   NaN
3      3    0.909660    0.834135    0.684211   NaN
4      4    0.817324    0.947919    0.842105   NaN
5      5    0.757527    0.954542    0.789474   NaN
6      6    0.710581    1.024339    0.684211   NaN",0.8421049999999999,22.0
352,resnet50_0.01_Stock_False,resnet50,stock,norm,0.01,,0.368421,0.443609,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.947125    0.723470    0.368421   NaN
1      1    0.942928    0.928549    0.368421   NaN
2      2    0.969556    0.932867    0.473684   NaN
3      3    0.989740    1.200677    0.473684   NaN
4      4    0.923991    0.855784    0.526316   NaN
5      5    0.788398    0.821234    0.368421   NaN
6      6    0.775236    0.843909    0.526316   NaN",0.526316,23.0
353,resnet50_0.01_Stock_False,resnet50,stock,norm,0.01,,0.473684,0.5714285714285714,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.157768    0.987161    0.526316   NaN
1      1    1.212405    1.300607    0.578947   NaN
2      2    0.973691    1.407929    0.684211   NaN
3      3    0.940684    1.005986    0.631579   NaN
4      4    0.838459    1.081503    0.473684   NaN
5      5    0.817888    1.017518    0.578947   NaN
6      6    0.780798    1.047414    0.526316   NaN",0.684211,24.0
354,resnet50_0.01_Stock_False,resnet50,stock,norm,0.01,,0.44444399999999995,0.5714287142857143,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.034614    0.757424    0.444444   NaN
1      1    0.929452    1.232168    0.666667   NaN
2      2    0.959453    1.576575    0.555556   NaN
3      3    0.920987    1.144207    0.611111   NaN
4      4    0.837544    1.243295    0.555556   NaN
5      5    0.789069    1.133501    0.611111   NaN
6      6    0.721627    1.115810    0.555556   NaN",0.666667,25.0
355,resnet50_0.01_modified_False,resnet50,stock,norm,0.01,,0.368421,0.4210527142857143,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.932899    0.835181    0.473684   NaN
1      1    0.875053    0.820648    0.421053   NaN
2      2    0.899668    0.782602    0.473684   NaN
3      3    0.848643    0.859517    0.368421   NaN
4      4    0.807247    0.685126    0.368421   NaN
5      5    0.851392    0.792094    0.421053   NaN
6      6    0.741791    0.701361    0.421053   NaN",0.473684,26.0
356,resnet50_0.01_modified_False,resnet50,stock,norm,0.01,,0.473684,0.5639097142857142,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.827946    1.153047    0.473684   NaN
1      1    0.914175    0.803016    0.473684   NaN
2      2    0.919362    1.139867    0.631579   NaN
3      3    0.881921    0.929756    0.684211   NaN
4      4    0.815903    0.906466    0.473684   NaN
5      5    0.854106    0.848708    0.578947   NaN
6      6    0.731962    0.862908    0.631579   NaN",0.684211,27.0
357,resnet50_0.01_modified_False,resnet50,stock,norm,0.01,,0.42105299999999996,0.4962407142857143,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.190741    0.996958    0.421053   NaN
1      1    1.089480    1.105893    0.526316   NaN
2      2    1.017497    1.266774    0.631579   NaN
3      3    0.929585    0.988867    0.526316   NaN
4      4    0.847937    0.829009    0.421053   NaN
5      5    0.857900    0.862221    0.473684   NaN
6      6    0.822884    0.979492    0.473684   NaN",0.631579,28.0
358,resnet50_0.01_modified_False,resnet50,stock,norm,0.01,,0.368421,0.48872185714285715,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.969734    1.114302    0.684211   NaN
1      1    0.832194    1.220250    0.421053   NaN
2      2    0.868480    1.117205    0.473684   NaN
3      3    0.899669    0.982088    0.368421   NaN
4      4    0.813776    1.120064    0.473684   NaN
5      5    0.748154    0.969807    0.526316   NaN
6      6    0.759620    1.040055    0.473684   NaN",0.684211,29.0
359,resnet50_0.01_modified_False,resnet50,stock,norm,0.01,,0.44444399999999995,0.5714285714285714,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.174628    1.088603    0.444444   NaN
1      1    0.937816    1.096401    0.722222   NaN
2      2    0.904323    1.306940    0.666667   NaN
3      3    0.840137    0.819445    0.611111   NaN
4      4    0.798505    0.942449    0.444444   NaN
5      5    0.744957    1.161187    0.555556   NaN
6      6    0.767131    1.117891    0.555556   NaN",0.722222,30.0
360,resnet50_0.1_None_True,resnet50,stock,norm,0.1,,0.526316,0.6165414285714286,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.144206    1.137856    0.578947   NaN
1      1    0.914041    1.687153    0.526316   NaN
2      2    0.914050    1.064771    0.684211   NaN
3      3    0.889404    1.032842    0.631579   NaN
4      4    0.887082    1.021341    0.631579   NaN
5      5    0.809471    0.958082    0.631579   NaN
6      6    0.766176    0.949144    0.631579   NaN",0.684211,1.0
361,resnet50_0.1_None_True,resnet50,stock,norm,0.1,,0.526316,0.6616544285714285,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.931145    0.952276    0.526316   NaN
1      1    0.976733    1.297037    0.526316   NaN
2      2    0.890816    1.414433    0.736842   NaN
3      3    0.817533    1.168456    0.684211   NaN
4      4    0.749010    1.214597    0.789474   NaN
5      5    0.729832    1.120557    0.684211   NaN
6      6    0.759023    0.984289    0.684211   NaN",0.789474,2.0
362,resnet50_0.1_None_True,resnet50,stock,norm,0.1,,0.42105299999999996,0.5488721428571428,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.846512    1.277685    0.578947   NaN
1      1    0.963816    1.357827    0.631579   NaN
2      2    0.911341    0.860872    0.421053   NaN
3      3    0.852809    0.787280    0.473684   NaN
4      4    0.793389    1.024031    0.631579   NaN
5      5    0.800345    0.862965    0.526316   NaN
6      6    0.749849    0.934034    0.578947   NaN",0.631579,3.0
363,resnet50_0.1_None_True,resnet50,stock,norm,0.1,,0.315789,0.4360901428571428,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.984512    0.702175    0.368421   NaN
1      1    1.042221    0.972216    0.526316   NaN
2      2    0.955016    0.809191    0.421053   NaN
3      3    0.828051    0.872516    0.473684   NaN
4      4    0.847632    0.763196    0.473684   NaN
5      5    0.873576    0.756402    0.315789   NaN
6      6    0.757833    0.847852    0.473684   NaN",0.526316,4.0
364,resnet50_0.1_None_True,resnet50,stock,norm,0.1,,0.388889,0.5396825714285715,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.011561    1.039727    0.500000   NaN
1      1    0.945203    1.256074    0.611111   NaN
2      2    0.906361    1.152935    0.444444   NaN
3      3    0.802581    1.071674    0.388889   NaN
4      4    0.789936    1.106736    0.611111   NaN
5      5    0.828113    0.904680    0.666667   NaN
6      6    0.765895    0.821249    0.555556   NaN",0.666667,5.0
365,resnet50_0.1_Stock_True,resnet50,stock,norm,0.1,,0.42105299999999996,0.518797,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.913619    0.936770    0.578947   NaN
1      1    0.852498    1.016770    0.421053   NaN
2      2    0.799918    1.326162    0.526316   NaN
3      3    0.774568    0.969765    0.526316   NaN
4      4    0.835976    0.737759    0.473684   NaN
5      5    0.759192    0.797281    0.578947   NaN
6      6    0.813134    0.820490    0.526316   NaN",0.578947,6.0
366,resnet50_0.1_Stock_True,resnet50,stock,norm,0.1,,0.473684,0.6466165714285713,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.991297    1.088255    0.473684   NaN
1      1    0.975496    1.157902    0.631579   NaN
2      2    0.865821    1.245135    0.578947   NaN
3      3    0.793114    1.180433    0.736842   NaN
4      4    0.694972    1.048970    0.684211   NaN
5      5    0.687307    1.174819    0.736842   NaN
6      6    0.731230    1.169948    0.684211   NaN",0.736842,7.0
367,resnet50_0.1_Stock_True,resnet50,stock,norm,0.1,,0.368421,0.49624071428571426,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.076413    0.708842    0.421053   NaN
1      1    1.019110    0.882448    0.368421   NaN
2      2    0.967892    0.897237    0.473684   NaN
3      3    0.874294    0.903637    0.526316   NaN
4      4    0.869373    0.895207    0.526316   NaN
5      5    0.992092    0.852536    0.631579   NaN
6      6    0.803655    0.877806    0.526316   NaN",0.631579,8.0
368,resnet50_0.1_Stock_True,resnet50,stock,norm,0.1,,0.42105299999999996,0.5413537142857143,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.089076    0.898277    0.421053   NaN
1      1    1.075330    1.269438    0.421053   NaN
2      2    0.935147    1.060594    0.684211   NaN
3      3    0.934858    1.080915    0.684211   NaN
4      4    0.841361    0.826893    0.421053   NaN
5      5    0.762155    0.953616    0.631579   NaN
6      6    0.733636    0.872408    0.526316   NaN",0.684211,9.0
369,resnet50_0.1_Stock_True,resnet50,stock,norm,0.1,,0.5,0.5952382857142856,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.848543    0.802202    0.500000   NaN
1      1    1.011978    1.471977    0.666667   NaN
2      2    0.846886    1.511813    0.611111   NaN
3      3    0.785147    1.238550    0.500000   NaN
4      4    0.738912    1.079964    0.555556   NaN
5      5    0.699423    1.337035    0.666667   NaN
6      6    0.671059    1.286972    0.666667   NaN",0.666667,10.0
370,resnet50_0.1_modified_True,resnet50,stock,norm,0.1,,0.42105299999999996,0.5338347142857143,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.985341    0.808953    0.473684   NaN
1      1    1.024999    0.887093    0.631579   NaN
2      2    0.904549    1.126748    0.631579   NaN
3      3    0.819247    1.021597    0.526316   NaN
4      4    0.883986    0.960705    0.421053   NaN
5      5    0.805405    0.862488    0.526316   NaN
6      6    0.725164    0.905314    0.526316   NaN",0.631579,11.0
371,resnet50_0.1_modified_True,resnet50,stock,norm,0.1,,0.578947,0.6616542857142858,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.095213    1.059205    0.684211   NaN
1      1    1.025198    1.300098    0.578947   NaN
2      2    0.887597    1.378555    0.631579   NaN
3      3    0.795536    1.316386    0.736842   NaN
4      4    0.749488    1.284452    0.684211   NaN
5      5    0.819219    1.262725    0.684211   NaN
6      6    0.779178    1.166365    0.631579   NaN",0.736842,12.0
372,resnet50_0.1_modified_True,resnet50,stock,norm,0.1,,0.21052600000000002,0.38345857142857137,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.764621    0.676238    0.473684   NaN
1      1    0.969650    0.776631    0.315789   NaN
2      2    0.905524    0.826135    0.210526   NaN
3      3    0.888320    0.940377    0.526316   NaN
4      4    0.906240    0.723553    0.421053   NaN
5      5    0.793531    0.870921    0.421053   NaN
6      6    0.764327    0.751083    0.315789   NaN",0.526316,13.0
373,resnet50_0.1_modified_True,resnet50,stock,norm,0.1,,0.42105299999999996,0.47368428571428567,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.018954    0.927243    0.473684   NaN
1      1    0.910866    1.169884    0.473684   NaN
2      2    0.889617    1.356681    0.631579   NaN
3      3    0.866798    0.878713    0.421053   NaN
4      4    0.795552    0.928787    0.421053   NaN
5      5    0.765167    0.871379    0.473684   NaN
6      6    0.712590    0.882141    0.421053   NaN",0.631579,14.0
374,resnet50_0.1_modified_True,resnet50,stock,norm,0.1,,0.388889,0.5,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.998135    0.987147    0.388889   NaN
1      1    0.989040    1.412577    0.555556   NaN
2      2    0.871311    0.944419    0.500000   NaN
3      3    0.795764    0.988134    0.444444   NaN
4      4    0.795117    1.231805    0.611111   NaN
5      5    0.746595    1.191483    0.500000   NaN
6      6    0.730981    1.249277    0.500000   NaN",0.611111,15.0
375,resnet50_0.1_None_False,resnet50,stock,norm,0.1,,0.526316,0.639097857142857,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.907977    1.036087    0.526316   NaN
1      1    0.917743    1.440105    0.684211   NaN
2      2    0.886891    1.559787    0.578947   NaN
3      3    0.865426    1.074554    0.631579   NaN
4      4    0.835515    1.289656    0.736842   NaN
5      5    0.698934    1.136050    0.684211   NaN
6      6    0.768462    1.347679    0.631579   NaN",0.736842,16.0
376,resnet50_0.1_None_False,resnet50,stock,norm,0.1,,0.42105299999999996,0.6390979999999999,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.100609    0.910073    0.421053   NaN
1      1    0.870045    1.065845    0.684211   NaN
2      2    0.929732    0.998705    0.789474   NaN
3      3    0.713813    1.062299    0.578947   NaN
4      4    0.719664    1.045374    0.684211   NaN
5      5    0.685193    1.040187    0.684211   NaN
6      6    0.671077    1.021974    0.631579   NaN",0.789474,17.0
377,resnet50_0.1_None_False,resnet50,stock,norm,0.1,,0.315789,0.4135338571428572,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.108767    0.763389    0.473684   NaN
1      1    1.001086    0.844337    0.421053   NaN
2      2    0.923792    0.789594    0.526316   NaN
3      3    0.941028    0.626758    0.368421   NaN
4      4    0.806436    0.609579    0.368421   NaN
5      5    0.783533    0.670639    0.421053   NaN
6      6    0.726094    0.602014    0.315789   NaN",0.526316,18.0
378,resnet50_0.1_None_False,resnet50,stock,norm,0.1,,0.42105299999999996,0.5413532857142856,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.797375    1.252308    0.631579   NaN
1      1    0.831137    1.520984    0.578947   NaN
2      2    0.958326    0.992298    0.421053   NaN
3      3    0.867117    1.101323    0.526316   NaN
4      4    0.822637    1.057444    0.473684   NaN
5      5    0.707222    0.970631    0.578947   NaN
6      6    0.721459    0.970785    0.578947   NaN",0.631579,19.0
379,resnet50_0.1_None_False,resnet50,stock,norm,0.1,,0.44444399999999995,0.5396824285714287,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.916250    1.345778    0.500000   NaN
1      1    0.958725    1.122298    0.611111   NaN
2      2    1.040848    1.103589    0.444444   NaN
3      3    0.829180    0.877227    0.500000   NaN
4      4    0.821001    0.882822    0.611111   NaN
5      5    0.752901    0.897459    0.500000   NaN
6      6    0.752371    0.883134    0.611111   NaN",0.611111,20.0
380,resnet50_0.1_Stock_False,resnet50,stock,norm,0.1,,0.473684,0.5263157142857142,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.007741    0.972808    0.578947   NaN
1      1    1.036991    0.999112    0.578947   NaN
2      2    0.847666    1.300738    0.526316   NaN
3      3    0.755961    1.318435    0.473684   NaN
4      4    0.835042    0.866249    0.473684   NaN
5      5    0.787021    1.022778    0.526316   NaN
6      6    0.796639    1.058428    0.526316   NaN",0.578947,21.0
381,resnet50_0.1_Stock_False,resnet50,stock,norm,0.1,,0.526316,0.6240602857142857,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.121272    0.992568    0.526316   NaN
1      1    0.960661    1.364137    0.631579   NaN
2      2    0.976137    1.253543    0.684211   NaN
3      3    0.994916    1.051424    0.578947   NaN
4      4    0.866264    1.148569    0.684211   NaN
5      5    0.788880    1.244586    0.631579   NaN
6      6    0.801357    1.096197    0.631579   NaN",0.684211,22.0
382,resnet50_0.1_Stock_False,resnet50,stock,norm,0.1,,0.315789,0.4360902857142857,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.148229    0.862411    0.421053   NaN
1      1    1.044410    1.131845    0.526316   NaN
2      2    0.948746    0.938746    0.526316   NaN
3      3    0.853554    0.755319    0.421053   NaN
4      4    0.836450    0.738555    0.315789   NaN
5      5    0.775590    0.783256    0.368421   NaN
6      6    0.721605    0.817449    0.473684   NaN",0.526316,23.0
383,resnet50_0.1_Stock_False,resnet50,stock,norm,0.1,,0.42105299999999996,0.48120299999999994,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.776779    1.130001    0.526316   NaN
1      1    0.880202    1.376822    0.473684   NaN
2      2    0.811822    1.040373    0.421053   NaN
3      3    0.805688    1.082911    0.473684   NaN
4      4    0.760756    1.096635    0.473684   NaN
5      5    0.757157    1.021082    0.526316   NaN
6      6    0.739388    1.036974    0.473684   NaN",0.526316,24.0
384,resnet50_0.1_Stock_False,resnet50,stock,norm,0.1,,0.555556,0.6111111428571429,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.851409    1.317205    0.611111   NaN
1      1    0.774343    1.991246    0.611111   NaN
2      2    0.885790    1.308057    0.555556   NaN
3      3    0.912027    1.394290    0.611111   NaN
4      4    0.819895    1.262305    0.611111   NaN
5      5    0.767634    1.241324    0.666667   NaN
6      6    0.725866    1.287962    0.611111   NaN",0.666667,25.0
385,resnet50_0.1_modified_False,resnet50,stock,norm,0.1,,0.21052600000000002,0.48120299999999994,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.962137    0.631716    0.210526   NaN
1      1    1.175094    0.822860    0.421053   NaN
2      2    0.861724    0.723077    0.421053   NaN
3      3    0.881054    0.847855    0.526316   NaN
4      4    0.867964    1.016721    0.578947   NaN
5      5    0.741945    0.929485    0.578947   NaN
6      6    0.821615    0.914091    0.631579   NaN",0.631579,26.0
386,resnet50_0.1_modified_False,resnet50,stock,norm,0.1,,0.578947,0.6090224285714285,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.868096    1.002970    0.578947   NaN
1      1    0.760124    1.566208    0.578947   NaN
2      2    0.805839    1.213866    0.578947   NaN
3      3    0.797927    1.231238    0.631579   NaN
4      4    0.807872    1.251087    0.684211   NaN
5      5    0.736696    1.117882    0.578947   NaN
6      6    0.699538    1.137169    0.631579   NaN",0.684211,27.0
387,resnet50_0.1_modified_False,resnet50,stock,norm,0.1,,0.315789,0.4135338571428572,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.925076    0.844094    0.526316   NaN
1      1    1.001089    0.555993    0.315789   NaN
2      2    0.934311    0.669183    0.368421   NaN
3      3    0.889872    0.671762    0.473684   NaN
4      4    0.843819    0.634718    0.421053   NaN
5      5    0.903628    0.715975    0.421053   NaN
6      6    0.802131    0.682713    0.368421   NaN",0.526316,28.0
388,resnet50_0.1_modified_False,resnet50,stock,norm,0.1,,0.42105299999999996,0.5939851428571428,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.804700    1.379324    0.684211   NaN
1      1    0.816033    1.073881    0.421053   NaN
2      2    0.922873    1.432463    0.684211   NaN
3      3    0.830294    1.049902    0.631579   NaN
4      4    0.757026    1.326734    0.631579   NaN
5      5    0.769032    1.261975    0.631579   NaN
6      6    0.695863    1.157002    0.473684   NaN",0.684211,29.0
389,resnet50_0.1_modified_False,resnet50,stock,norm,0.1,,0.5,0.5793652857142858,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.202904    0.973463    0.555556   NaN
1      1    0.993559    1.434946    0.555556   NaN
2      2    0.904438    1.073456    0.500000   NaN
3      3    0.880127    1.318475    0.555556   NaN
4      4    0.840793    1.348886    0.611111   NaN
5      5    0.716266    1.481722    0.611111   NaN
6      6    0.703322    1.468153    0.666667   NaN",0.666667,30.0
390,resnet50_1_None_True,resnet50,stock,norm,1.0,,0.263158,0.473684,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.012698    1.260898    0.473684   NaN
1      1    0.880912    1.210399    0.578947   NaN
2      2    0.851279    0.615142    0.263158   NaN
3      3    0.810082    0.852280    0.578947   NaN
4      4    0.731966    0.754109    0.473684   NaN
5      5    0.740963    0.794519    0.473684   NaN
6      6    0.683223    0.778695    0.473684   NaN",0.578947,1.0
391,resnet50_1_None_True,resnet50,stock,norm,1.0,,0.578947,0.706767,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.986718    1.016658    0.578947   NaN
1      1    0.806697    1.611566    0.684211   NaN
2      2    0.710226    1.197667    0.736842   NaN
3      3    0.677291    0.872489    0.684211   NaN
4      4    0.725054    0.872635    0.736842   NaN
5      5    0.694653    0.880252    0.736842   NaN
6      6    0.614107    0.880692    0.789474   NaN",0.789474,2.0
392,resnet50_1_None_True,resnet50,stock,norm,1.0,,0.42105299999999996,0.5338347142857144,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.045407    1.094705    0.578947   NaN
1      1    0.979965    1.081097    0.631579   NaN
2      2    0.857024    0.787349    0.684211   NaN
3      3    0.779296    0.982018    0.526316   NaN
4      4    0.697698    0.763080    0.473684   NaN
5      5    0.712142    0.732719    0.421053   NaN
6      6    0.692061    0.789699    0.421053   NaN",0.684211,3.0
393,resnet50_1_None_True,resnet50,stock,norm,1.0,,0.368421,0.5112781428571429,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.045123    1.122931    0.736842   NaN
1      1    0.967738    1.233874    0.578947   NaN
2      2    0.874749    0.874283    0.368421   NaN
3      3    0.748724    0.720635    0.421053   NaN
4      4    0.692839    0.663435    0.368421   NaN
5      5    0.726443    0.797046    0.578947   NaN
6      6    0.708728    0.730108    0.526316   NaN",0.736842,4.0
394,resnet50_1_None_True,resnet50,stock,norm,1.0,,0.555556,0.6269842857142859,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.969079    0.985760    0.722222   NaN
1      1    0.900940    1.305798    0.611111   NaN
2      2    0.898955    1.062824    0.777778   NaN
3      3    0.823406    0.832040    0.555556   NaN
4      4    0.772062    0.781347    0.555556   NaN
5      5    0.691914    0.832983    0.555556   NaN
6      6    0.675936    0.841169    0.611111   NaN",0.777778,5.0
395,resnet50_1_Stock_True,resnet50,stock,norm,1.0,,0.21052600000000002,0.4060151428571429,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.819643    0.655295    0.210526   NaN
1      1    0.859003    1.290046    0.526316   NaN
2      2    0.839595    0.719513    0.421053   NaN
3      3    0.795359    0.722097    0.473684   NaN
4      4    0.788170    0.638847    0.368421   NaN
5      5    0.761774    0.748191    0.421053   NaN
6      6    0.705580    0.683301    0.421053   NaN",0.526316,6.0
396,resnet50_1_Stock_True,resnet50,stock,norm,1.0,,0.578947,0.6766917142857143,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.843693    1.322230    0.736842   NaN
1      1    0.869432    1.317916    0.736842   NaN
2      2    0.793438    1.097998    0.736842   NaN
3      3    0.784875    0.949584    0.578947   NaN
4      4    0.738079    0.879361    0.684211   NaN
5      5    0.657010    0.907945    0.631579   NaN
6      6    0.635612    0.881977    0.631579   NaN",0.736842,7.0
397,resnet50_1_Stock_True,resnet50,stock,norm,1.0,,0.315789,0.5338344285714285,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.175166    1.141092    0.631579   NaN
1      1    0.936779    0.825787    0.578947   NaN
2      2    0.927648    0.655570    0.315789   NaN
3      3    0.854728    0.705718    0.421053   NaN
4      4    0.731501    0.827447    0.631579   NaN
5      5    0.721143    0.757404    0.578947   NaN
6      6    0.684300    0.750328    0.578947   NaN",0.631579,8.0
398,resnet50_1_Stock_True,resnet50,stock,norm,1.0,,0.42105299999999996,0.5338347142857143,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.851944    0.975666    0.736842   NaN
1      1    0.877959    0.914775    0.631579   NaN
2      2    0.780965    0.670149    0.421053   NaN
3      3    0.684927    0.864001    0.526316   NaN
4      4    0.666021    0.732729    0.526316   NaN
5      5    0.604964    0.715615    0.473684   NaN
6      6    0.609422    0.664964    0.421053   NaN",0.736842,9.0
399,resnet50_1_Stock_True,resnet50,stock,norm,1.0,,0.388889,0.4920632857142856,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.848766    1.419575    0.611111   NaN
1      1    0.825747    1.089737    0.444444   NaN
2      2    0.810941    0.984468    0.666667   NaN
3      3    0.750245    0.864111    0.444444   NaN
4      4    0.712116    0.768299    0.444444   NaN
5      5    0.662868    0.752150    0.388889   NaN
6      6    0.632248    0.797829    0.444444   NaN",0.666667,10.0
400,resnet50_1_modified_True,resnet50,stock,norm,1.0,,0.263158,0.3984964285714286,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.043394    0.963548    0.684211   NaN
1      1    0.900981    0.590430    0.263158   NaN
2      2    0.833988    0.593746    0.263158   NaN
3      3    0.787707    0.682330    0.263158   NaN
4      4    0.783396    0.681854    0.368421   NaN
5      5    0.703879    0.682299    0.421053   NaN
6      6    0.701846    0.748384    0.526316   NaN",0.684211,11.0
401,resnet50_1_modified_True,resnet50,stock,norm,1.0,,0.368421,0.6015037142857143,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.856993    0.964574    0.578947   NaN
1      1    0.908371    1.245984    0.736842   NaN
2      2    0.880461    0.870405    0.473684   NaN
3      3    0.807999    0.810807    0.368421   NaN
4      4    0.757135    0.883835    0.684211   NaN
5      5    0.678965    0.911228    0.631579   NaN
6      6    0.633615    0.872987    0.736842   NaN",0.736842,12.0
402,resnet50_1_modified_True,resnet50,stock,norm,1.0,,0.263158,0.368421,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.071718    0.629138    0.263158   NaN
1      1    0.833588    0.810453    0.421053   NaN
2      2    0.820857    0.797464    0.421053   NaN
3      3    0.771705    0.671392    0.368421   NaN
4      4    0.725971    0.651807    0.315789   NaN
5      5    0.702664    0.659242    0.473684   NaN
6      6    0.705887    0.667739    0.315789   NaN",0.473684,13.0
403,resnet50_1_modified_True,resnet50,stock,norm,1.0,,0.42105299999999996,0.5488721428571428,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.319116    0.743859    0.578947   NaN
1      1    1.058562    1.051536    0.473684   NaN
2      2    0.981847    0.792141    0.473684   NaN
3      3    0.831301    0.851189    0.578947   NaN
4      4    0.751968    0.803478    0.684211   NaN
5      5    0.692520    0.784436    0.631579   NaN
6      6    0.636544    0.747644    0.421053   NaN",0.684211,14.0
404,resnet50_1_modified_True,resnet50,stock,norm,1.0,,0.333333,0.5714285714285714,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.974504    0.708467    0.333333   NaN
1      1    0.947062    1.253495    0.666667   NaN
2      2    0.866417    0.896140    0.611111   NaN
3      3    0.788920    0.798004    0.500000   NaN
4      4    0.718266    0.816758    0.611111   NaN
5      5    0.680305    0.788862    0.666667   NaN
6      6    0.627754    0.809214    0.611111   NaN",0.666667,15.0
405,resnet50_1_None_False,resnet50,stock,norm,1.0,,0.473684,0.6390977142857144,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.809492    0.849011    0.631579   NaN
1      1    0.824772    0.781740    0.473684   NaN
2      2    0.877257    1.078589    0.736842   NaN
3      3    0.769998    0.756428    0.578947   NaN
4      4    0.702717    0.778375    0.631579   NaN
5      5    0.677701    0.820444    0.736842   NaN
6      6    0.707315    0.774093    0.684211   NaN",0.736842,16.0
406,resnet50_1_None_False,resnet50,stock,norm,1.0,,0.42105299999999996,0.5338347142857143,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.857128    1.258767    0.631579   NaN
1      1    0.820150    0.851223    0.526316   NaN
2      2    0.775542    0.765057    0.473684   NaN
3      3    0.724284    0.747937    0.421053   NaN
4      4    0.721793    0.785512    0.473684   NaN
5      5    0.708602    0.769868    0.526316   NaN
6      6    0.677239    0.821335    0.684211   NaN",0.684211,17.0
407,resnet50_1_None_False,resnet50,stock,norm,1.0,,0.473684,0.5563908571428571,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.982007    0.906533    0.578947   NaN
1      1    0.871470    0.861261    0.473684   NaN
2      2    0.808952    1.084221    0.473684   NaN
3      3    0.802597    0.851873    0.526316   NaN
4      4    0.718894    0.820230    0.578947   NaN
5      5    0.674758    0.817147    0.736842   NaN
6      6    0.701535    0.826859    0.526316   NaN",0.736842,18.0
408,resnet50_1_None_False,resnet50,stock,norm,1.0,,0.368421,0.46616542857142856,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.912881    0.781604    0.421053   NaN
1      1    0.887441    0.888172    0.578947   NaN
2      2    0.787013    0.871000    0.473684   NaN
3      3    0.724228    0.847892    0.421053   NaN
4      4    0.687827    0.714292    0.368421   NaN
5      5    0.686189    0.779154    0.526316   NaN
6      6    0.653856    0.726899    0.473684   NaN",0.578947,19.0
